HTTrack3.49-2+htsswf+htsjava launched on Fri, 08 Jul 2022 11:44:03 at http://103.139.171.5:5001/livetv.php +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qYC2%Ps2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" -Y http://103.139.171.5:5001/livetv.php -O1 "C:\My Web Sites\new" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

12:37:48	Error: 	"Unknown error" (451) at link sagraecdnems07.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/home_shop_18.png (from 103.139.171.5:5001/play.php?c=home_shop_18)
12:37:48	Error: 	"Unknown error" (451) at link sagraecdnems08.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Saral_Jeevan.png (from 103.139.171.5:5001/play.php?c=Saral_Jeevan)
12:37:48	Error: 	"Unknown error" (451) at link sagraecdnems06.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Sony_Mix.png (from 103.139.171.5:5001/play.php?c=Sony_Mix)
12:37:48	Error: 	"Unknown error" (451) at link sagraecdnems03.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Channel_V.png (from 103.139.171.5:5001/play.php?c=Channel_V)
12:37:48	Error: 	"Unknown error" (451) at link sagraecdnems05.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/etc.png (from 103.139.171.5:5001/play.php?c=etc)
12:37:48	Error: 	"Unknown error" (451) at link sagraecdnems07.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/ZOOM.png (from 103.139.171.5:5001/play.php?c=ZOOM)
12:37:48	Error: 	"Unknown error" (451) at link sagraecdnems05.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Prathana_TV.png (from 103.139.171.5:5001/play.php?c=Prathana_TV)
12:37:48	Error: 	"Unknown error" (451) at link sagraecdnems05.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Gyana_Yogi.png (from 103.139.171.5:5001/play.php?c=Gyana_Yogi)
12:37:48	Warning: 	Retry after error -4 (No data (connection closed)) at link jiotv.catchup.cdn.jio.com/dare_images/images/Aradhana_TV.png (from 103.139.171.5:5001/play.php?c=Aradhana_TV)
12:37:48	Error: 	"Unknown error" (451) at link sagracdnems02.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Adhyatam.png (from 103.139.171.5:5001/play.php?c=Adhyatam)
12:37:48	Error: 	"Unknown error" (451) at link sagracdnems02.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Maharashtra1.png (from 103.139.171.5:5001/play.php?c=Maharashtra1)
12:37:48	Warning: 	Retry after error -4 (No data (connection closed)) at link jiotv.catchup.cdn.jio.com/dare_images/images/Suvarna_News.png (from 103.139.171.5:5001/play.php?c=Suvarna_News)
12:37:48	Error: 	"Unknown error" (451) at link sagraecdnems06.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Studio_n.png (from 103.139.171.5:5001/play.php?c=Studio_n)
12:37:48	Warning: 	Retry after error -4 (No data (connection closed)) at link jiotv.catchup.cdn.jio.com/dare_images/images/Mazhavil_Manorama.png (from 103.139.171.5:5001/play.php?c=Mazhavil_Manorama)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems02.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/News_9.png (from 103.139.171.5:5001/play.php?c=News_9)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems09.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Gemini_TV.png (from 103.139.171.5:5001/play.php?c=Gemini_TV)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems01.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Gemini_News.png (from 103.139.171.5:5001/play.php?c=Gemini_News)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems06.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Udaya_News.png (from 103.139.171.5:5001/play.php?c=Udaya_News)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems01.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Sun_News.png (from 103.139.171.5:5001/play.php?c=Sun_News)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems02.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Udaya_Movies.png (from 103.139.171.5:5001/play.php?c=Udaya_Movies)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems02.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Kiran_TV.png (from 103.139.171.5:5001/play.php?c=Kiran_TV)
12:37:49	Error: 	"Unknown error" (451) at link sagracdnems02.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/K1_TV.png (from 103.139.171.5:5001/play.php?c=K1_TV)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems05.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Gemini_Movies.png (from 103.139.171.5:5001/play.php?c=Gemini_Movies)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems04.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Sun_Life.png (from 103.139.171.5:5001/play.php?c=Sun_Life)
12:37:49	Error: 	"Unknown error" (451) at link sagracdnems01.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Gemini_Life.png (from 103.139.171.5:5001/play.php?c=Gemini_Life)
12:37:49	Error: 	"Unknown error" (451) at link sagracdnems02.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Alankar_TV.png (from 103.139.171.5:5001/play.php?c=Alankar_TV)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems01.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Udaya_TV.png (from 103.139.171.5:5001/play.php?c=Udaya_TV)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems06.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Tarang_TV.png (from 103.139.171.5:5001/play.php?c=Tarang_TV)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems05.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/OTV_Odisha_TV.png (from 103.139.171.5:5001/play.php?c=OTV_Odisha_TV)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems08.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Adithya_TV.png (from 103.139.171.5:5001/play.php?c=Adithya_TV)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems08.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Gemini_Comedy.png (from 103.139.171.5:5001/play.php?c=Gemini_Comedy)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems06.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Udaya_Comedy.png (from 103.139.171.5:5001/play.php?c=Udaya_Comedy)
12:37:49	Warning: 	Retry after error -4 (No data (connection closed)) at link jiotv.catchup.cdn.jio.com/dare_images/images/mh1_Music.png (from 103.139.171.5:5001/play.php?c=mh1_Music)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems10.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Udaya_Music.png (from 103.139.171.5:5001/play.php?c=Udaya_Music)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems01.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Sun_Music.png (from 103.139.171.5:5001/play.php?c=Sun_Music)
12:37:49	Error: 	"Unknown error" (451) at link sagraecdnems05.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Gemini_Music.png (from 103.139.171.5:5001/play.php?c=Gemini_Music)
12:37:49	Error: 	"Unknown error" (451) at link sagracdnems02.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Surya_Music.png (from 103.139.171.5:5001/play.php?c=Surya_Music)
12:37:49	Error: 	"Unknown error" (451) at link sagracdnems03.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Tarang_Music.png (from 103.139.171.5:5001/play.php?c=Tarang_Music)
12:37:49	Warning: 	File not parsed, looks like binary: 103.139.171.5:5001/fonts/font-awesome-4.7.0/fonts/fontawesome-webfont.woff2?v=4.7.0
12:37:58	Warning: 	Moved Temporarily for jiotv.catchup.cdn.jio.com/dare_images/images/Jio_Events.png
12:37:58	Warning: 	Warning moved treated for jiotv.catchup.cdn.jio.com/dare_images/images/Jio_Events.png (real one is sagraecdnems05.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Jio_Events.png)
12:37:58	Warning: 	Moved Temporarily for jiotv.catchup.cdn.jio.com/dare_images/images/MNPLUS.png
12:37:58	Warning: 	Warning moved treated for jiotv.catchup.cdn.jio.com/dare_images/images/MNPLUS.png (real one is sagraecdnems10.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/MNPLUS.png)
12:37:58	Warning: 	Moved Temporarily for jiotv.catchup.cdn.jio.com/dare_images/images/Sony_BBC_Earth_HD_Tamil.png
12:37:58	Warning: 	Warning moved treated for jiotv.catchup.cdn.jio.com/dare_images/images/Sony_BBC_Earth_HD_Tamil.png (real one is sagraecdnems06.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Sony_BBC_Earth_HD_Tamil.png)
12:37:58	Warning: 	Moved Temporarily for jiotv.catchup.cdn.jio.com/dare_images/images/Sun_TV_HD.png
12:37:58	Warning: 	Warning moved treated for jiotv.catchup.cdn.jio.com/dare_images/images/Sun_TV_HD.png (real one is sagraecdnems05.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Sun_TV_HD.png)
12:37:59	Warning: 	Moved Temporarily for jiotv.catchup.cdn.jio.com/dare_images/images/First_India_News.png
12:37:59	Warning: 	Warning moved treated for jiotv.catchup.cdn.jio.com/dare_images/images/First_India_News.png (real one is sagraecdnems06.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/First_India_News.png)
12:38:00	Warning: 	Moved Temporarily for jiotv.catchup.cdn.jio.com/dare_images/images/Swayam_Prabha_12.png
12:38:00	Warning: 	Warning moved treated for jiotv.catchup.cdn.jio.com/dare_images/images/Swayam_Prabha_12.png (real one is sagraecdnems08.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Swayam_Prabha_12.png)
12:38:01	Warning: 	Moved Temporarily for jiotv.catchup.cdn.jio.com/dare_images/images/Aradhana_TV.png
12:38:01	Warning: 	Warning moved treated for jiotv.catchup.cdn.jio.com/dare_images/images/Aradhana_TV.png (real one is sagraecdnems08.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Aradhana_TV.png)
12:38:03	Warning: 	Moved Temporarily for jiotv.catchup.cdn.jio.com/dare_images/images/Suvarna_News.png
12:38:03	Warning: 	Warning moved treated for jiotv.catchup.cdn.jio.com/dare_images/images/Suvarna_News.png (real one is sagracdnems03.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Suvarna_News.png)
12:38:07	Warning: 	Moved Temporarily for jiotv.catchup.cdn.jio.com/dare_images/images/Mazhavil_Manorama.png
12:38:07	Warning: 	Warning moved treated for jiotv.catchup.cdn.jio.com/dare_images/images/Mazhavil_Manorama.png (real one is sagracdnems01.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Mazhavil_Manorama.png)
12:38:11	Warning: 	Moved Temporarily for jiotv.catchup.cdn.jio.com/dare_images/images/mh1_Music.png
12:38:11	Warning: 	Warning moved treated for jiotv.catchup.cdn.jio.com/dare_images/images/mh1_Music.png (real one is sagraecdnems08.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/mh1_Music.png)
12:38:12	Error: 	"Unknown error" (451) at link sagraecdnems05.cdnsrv.jio.com/jiotv.catchup.cdn.jio.com/dare_images/images/Sun_TV_HD.png (from 103.139.171.5:5001/play.php?c=Sun_TV_HD)

HTTrack Website Copier/3.49-2 mirror complete in 54 minutes 16 seconds : 2520 links scanned, 2409 files written (54793614 bytes overall) [55661269 bytes received at 17094 bytes/sec], 487254 bytes transferred using HTTP compression in 4 files, ratio 27%, 1.9 requests per connection
(89 errors, 87 warnings, 0 messages)
