date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:44:04	208/208	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202022%2006:14:04%20GMT	http://103.139.171.5:5001/robots.txt		(from )
11:44:10	195384/195384	---MC-	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:04%20GMT	http://103.139.171.5:5001/livetv.php	C:/My%20Web%20Sites/new/103.139.171.5_5001/livetv.html	(from )
11:44:12	200/200	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2008%20Jul%202022%2006:14:13%20GMT	http://103.139.171.5:5001/ab	C:/My%20Web%20Sites/new/103.139.171.5_5001/ab.1.delayed	(from http://103.139.171.5:5001/livetv.php)
11:44:14	233339/233339	---M--	200	added ('OK')	text/css	etag:%2238f7b-5dba669393b97%22	http://103.139.171.5:5001/css/darkmode.min.css	C:/My%20Web%20Sites/new/103.139.171.5_5001/css/darkmode.min.css	(from http://103.139.171.5:5001/livetv.php)
11:44:16	6776/6776	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ed0-1a78%22	https://cdnjs.cloudflare.com/ajax/libs/lazysizes/4.1.5/lazysizes.min.js	C:/My%20Web%20Sites/new/cdnjs.cloudflare.com/ajax/libs/lazysizes/4.1.5/lazysizes.min.js	(from http://103.139.171.5:5001/livetv.php)
11:44:16	5913/5913	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:17%20GMT	http://103.139.171.5:5001/index.php	C:/My%20Web%20Sites/new/103.139.171.5_5001/index.html	(from http://103.139.171.5:5001/livetv.php)
11:44:18	4631/4631	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:18%20GMT	http://103.139.171.5:5001/play.php?c=Colors_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play41a6.html	(from http://103.139.171.5:5001/livetv.php)
11:44:18	4623/4623	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:18%20GMT	http://103.139.171.5:5001/play.php?c=Sony_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play5759.html	(from http://103.139.171.5:5001/livetv.php)
11:44:18	4639/4639	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:19%20GMT	http://103.139.171.5:5001/play.php?c=Sony_SAB_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playfd1b.html	(from http://103.139.171.5:5001/livetv.php)
11:44:18	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:19%20GMT	http://103.139.171.5:5001/play.php?c=Dsports_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playbf1c.html	(from http://103.139.171.5:5001/livetv.php)
11:44:18	4623/4623	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:19%20GMT	http://103.139.171.5:5001/play.php?c=Ten3_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playc19c.html	(from http://103.139.171.5:5001/livetv.php)
11:44:19	4619/4619	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:20%20GMT	http://103.139.171.5:5001/play.php?c=Ten_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play0dc7.html	(from http://103.139.171.5:5001/livetv.php)
11:44:19	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:20%20GMT	http://103.139.171.5:5001/play.php?c=Jio_Sports	C:/My%20Web%20Sites/new/103.139.171.5_5001/play5c40.html	(from http://103.139.171.5:5001/livetv.php)
11:44:19	4643/4643	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:20%20GMT	http://103.139.171.5:5001/play.php?c=Times_Now_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playbb62.html	(from http://103.139.171.5:5001/livetv.php)
11:44:19	4667/4667	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:20%20GMT	http://103.139.171.5:5001/play.php?c=CNBC_Tv18_Prime_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playef81.html	(from http://103.139.171.5:5001/livetv.php)
11:44:20	4643/4643	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:21%20GMT	http://103.139.171.5:5001/play.php?c=Sony_ESPN_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playd0a0.html	(from http://103.139.171.5:5001/livetv.php)
11:44:20	4619/4619	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:21%20GMT	http://103.139.171.5:5001/play.php?c=HBO_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playd5b1.html	(from http://103.139.171.5:5001/livetv.php)
11:44:20	4667/4667	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:21%20GMT	http://103.139.171.5:5001/play.php?c=Discovery_HD_World	C:/My%20Web%20Sites/new/103.139.171.5_5001/play2441.html	(from http://103.139.171.5:5001/livetv.php)
11:44:20	4663/4663	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:21%20GMT	http://103.139.171.5:5001/play.php?c=Sony_BBC_Earth_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play00aa.html	(from http://103.139.171.5:5001/livetv.php)
11:44:21	4639/4639	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:22%20GMT	http://103.139.171.5:5001/play.php?c=Sony_Max_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play3e3f.html	(from http://103.139.171.5:5001/livetv.php)
11:44:21	4627/4627	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:22%20GMT	http://103.139.171.5:5001/play.php?c=FYI_TV18	C:/My%20Web%20Sites/new/103.139.171.5_5001/playff47.html	(from http://103.139.171.5:5001/livetv.php)
11:44:21	4643/4643	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:22%20GMT	http://103.139.171.5:5001/play.php?c=MTV_Beats_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play21c9.html	(from http://103.139.171.5:5001/livetv.php)
11:44:22	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:23%20GMT	http://103.139.171.5:5001/play.php?c=Jio_Events	C:/My%20Web%20Sites/new/103.139.171.5_5001/play68ea.html	(from http://103.139.171.5:5001/livetv.php)
11:44:22	4631/4631	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:23%20GMT	http://103.139.171.5:5001/play.php?c=Zee_TV_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playc0d9.html	(from http://103.139.171.5:5001/livetv.php)
11:44:22	4631/4631	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:23%20GMT	http://103.139.171.5:5001/play.php?c=And_TV_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playf57f.html	(from http://103.139.171.5:5001/livetv.php)
11:44:22	4655/4655	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:23%20GMT	http://103.139.171.5:5001/play.php?c=Colors_Gujarati	C:/My%20Web%20Sites/new/103.139.171.5_5001/play8661.html	(from http://103.139.171.5:5001/livetv.php)
11:44:23	4639/4639	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:24%20GMT	http://103.139.171.5:5001/play.php?c=CNN_NEWS_18	C:/My%20Web%20Sites/new/103.139.171.5_5001/play3e26.html	(from http://103.139.171.5:5001/livetv.php)
11:44:23	4623/4623	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:24%20GMT	http://103.139.171.5:5001/play.php?c=Aaj_Tak	C:/My%20Web%20Sites/new/103.139.171.5_5001/play0025.html	(from http://103.139.171.5:5001/livetv.php)
11:44:23	4639/4639	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:24%20GMT	http://103.139.171.5:5001/play.php?c=Republic_TV	C:/My%20Web%20Sites/new/103.139.171.5_5001/play43a2.html	(from http://103.139.171.5:5001/livetv.php)
11:44:23	4631/4631	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:24%20GMT	http://103.139.171.5:5001/play.php?c=Times_NOW	C:/My%20Web%20Sites/new/103.139.171.5_5001/play9b69.html	(from http://103.139.171.5:5001/livetv.php)
11:44:24	4631/4631	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:25%20GMT	http://103.139.171.5:5001/play.php?c=NDTV_24x7	C:/My%20Web%20Sites/new/103.139.171.5_5001/playbe3b.html	(from http://103.139.171.5:5001/livetv.php)
11:44:24	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:25%20GMT	http://103.139.171.5:5001/play.php?c=CNBC_Tv_18	C:/My%20Web%20Sites/new/103.139.171.5_5001/play73c7.html	(from http://103.139.171.5:5001/livetv.php)
11:44:24	4651/4651	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:25%20GMT	http://103.139.171.5:5001/play.php?c=BBC_World_News	C:/My%20Web%20Sites/new/103.139.171.5_5001/play42e1.html	(from http://103.139.171.5:5001/livetv.php)
11:44:24	4663/4663	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:25%20GMT	http://103.139.171.5:5001/play.php?c=ETV_News_Gujarati	C:/My%20Web%20Sites/new/103.139.171.5_5001/play4715.html	(from http://103.139.171.5:5001/livetv.php)
11:44:25	4639/4639	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:26%20GMT	http://103.139.171.5:5001/play.php?c=India_Today	C:/My%20Web%20Sites/new/103.139.171.5_5001/play6d53.html	(from http://103.139.171.5:5001/livetv.php)
11:44:25	4619/4619	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:26%20GMT	http://103.139.171.5:5001/play.php?c=ET_Now	C:/My%20Web%20Sites/new/103.139.171.5_5001/play7bad.html	(from http://103.139.171.5:5001/livetv.php)
11:44:25	4623/4623	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:26%20GMT	http://103.139.171.5:5001/play.php?c=Rishtey	C:/My%20Web%20Sites/new/103.139.171.5_5001/play58b4.html	(from http://103.139.171.5:5001/livetv.php)
11:44:26	4631/4631	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:27%20GMT	http://103.139.171.5:5001/play.php?c=Zee_Anmol	C:/My%20Web%20Sites/new/103.139.171.5_5001/playbb12.html	(from http://103.139.171.5:5001/livetv.php)
11:44:26	4627/4627	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:27%20GMT	http://103.139.171.5:5001/play.php?c=Sony_Pal	C:/My%20Web%20Sites/new/103.139.171.5_5001/playe144.html	(from http://103.139.171.5:5001/livetv.php)
11:44:26	4647/4647	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:27%20GMT	http://103.139.171.5:5001/play.php?c=Zee_Cinema_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playad45.html	(from http://103.139.171.5:5001/livetv.php)
11:44:27	4655/4655	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:28%20GMT	http://103.139.171.5:5001/play.php?c=And_Pictures_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play0527.html	(from http://103.139.171.5:5001/livetv.php)
11:44:27	4627/4627	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:28%20GMT	http://103.139.171.5:5001/play.php?c=Sony_SAB	C:/My%20Web%20Sites/new/103.139.171.5_5001/playbdbe.html	(from http://103.139.171.5:5001/livetv.php)
11:44:27	4607/4607	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:28%20GMT	http://103.139.171.5:5001/play.php?c=MTV	C:/My%20Web%20Sites/new/103.139.171.5_5001/playcf88.html	(from http://103.139.171.5:5001/livetv.php)
11:44:27	4619/4619	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:28%20GMT	http://103.139.171.5:5001/play.php?c=Six_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play50bf.html	(from http://103.139.171.5:5001/livetv.php)
11:44:28	4639/4639	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:29%20GMT	http://103.139.171.5:5001/play.php?c=Ten_Golf_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play0e2a.html	(from http://103.139.171.5:5001/livetv.php)
11:44:28	4655/4655	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:29%20GMT	http://103.139.171.5:5001/play.php?c=Sony_Le_PLEX_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play785d.html	(from http://103.139.171.5:5001/livetv.php)
11:44:28	4647/4647	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:29%20GMT	http://103.139.171.5:5001/play.php?c=Movies_Now_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playe914.html	(from http://103.139.171.5:5001/livetv.php)
11:44:29	4639/4639	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:29%20GMT	http://103.139.171.5:5001/play.php?c=Sony_Pix_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play19d7.html	(from http://103.139.171.5:5001/livetv.php)
11:44:29	4619/4619	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:30%20GMT	http://103.139.171.5:5001/play.php?c=MNPLUS	C:/My%20Web%20Sites/new/103.139.171.5_5001/play11c1.html	(from http://103.139.171.5:5001/livetv.php)
11:44:29	4647/4647	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:30%20GMT	http://103.139.171.5:5001/play.php?c=Romedy_Now_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play3d4f.html	(from http://103.139.171.5:5001/livetv.php)
11:44:29	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:30%20GMT	http://103.139.171.5:5001/play.php?c=History_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playdd18.html	(from http://103.139.171.5:5001/livetv.php)
11:44:30	4643/4643	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:30%20GMT	http://103.139.171.5:5001/play.php?c=Travel_XP_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play5928.html	(from http://103.139.171.5:5001/livetv.php)
11:44:30	4659/4659	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:31%20GMT	http://103.139.171.5:5001/play.php?c=Animal_Planet_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play61b0.html	(from http://103.139.171.5:5001/livetv.php)
11:44:30	4643/4643	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:31%20GMT	http://103.139.171.5:5001/play.php?c=TLC_HD_World	C:/My%20Web%20Sites/new/103.139.171.5_5001/play2428.html	(from http://103.139.171.5:5001/livetv.php)
11:44:30	4663/4663	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:31%20GMT	http://103.139.171.5:5001/play.php?c=Colors_Kannada_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play21df.html	(from http://103.139.171.5:5001/livetv.php)
11:44:31	4619/4619	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:32%20GMT	http://103.139.171.5:5001/play.php?c=Maa_TV	C:/My%20Web%20Sites/new/103.139.171.5_5001/play9a98.html	(from http://103.139.171.5:5001/livetv.php)
11:44:31	4619/4619	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:32%20GMT	http://103.139.171.5:5001/play.php?c=Sun_TV	C:/My%20Web%20Sites/new/103.139.171.5_5001/play18eb.html	(from http://103.139.171.5:5001/livetv.php)
11:44:31	4663/4663	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:32%20GMT	http://103.139.171.5:5001/play.php?c=Asianet_Movies_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play7cb1.html	(from http://103.139.171.5:5001/livetv.php)
11:44:31	4623/4623	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:32%20GMT	http://103.139.171.5:5001/play.php?c=Asianet	C:/My%20Web%20Sites/new/103.139.171.5_5001/play4482.html	(from http://103.139.171.5:5001/livetv.php)
11:44:32	4663/4663	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:33%20GMT	http://103.139.171.5:5001/play.php?c=Colors_Marathi_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/playfda8.html	(from http://103.139.171.5:5001/livetv.php)
11:44:32	4663/4663	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:33%20GMT	http://103.139.171.5:5001/play.php?c=Colors_Bengali_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play7f74.html	(from http://103.139.171.5:5001/livetv.php)
11:44:32	4627/4627	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:33%20GMT	http://103.139.171.5:5001/play.php?c=Surya_TV	C:/My%20Web%20Sites/new/103.139.171.5_5001/play3018.html	(from http://103.139.171.5:5001/livetv.php)
11:44:33	4651/4651	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:33%20GMT	http://103.139.171.5:5001/play.php?c=Colors_Marathi	C:/My%20Web%20Sites/new/103.139.171.5_5001/playd4e9.html	(from http://103.139.171.5:5001/livetv.php)
11:44:33	4623/4623	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:34%20GMT	http://103.139.171.5:5001/play.php?c=Epic_HD	C:/My%20Web%20Sites/new/103.139.171.5_5001/play7936.html	(from http://103.139.171.5:5001/livetv.php)
11:44:33	4627/4627	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:34%20GMT	http://103.139.171.5:5001/play.php?c=Maa_Gold	C:/My%20Web%20Sites/new/103.139.171.5_5001/play6f18.html	(from http://103.139.171.5:5001/livetv.php)
11:44:33	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:34%20GMT	http://103.139.171.5:5001/play.php?c=Maa_Movies	C:/My%20Web%20Sites/new/103.139.171.5_5001/playf117.html	(from http://103.139.171.5:5001/livetv.php)
11:44:33	4659/4659	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:34%20GMT	http://103.139.171.5:5001/play.php?c=Rishtey_Cineplex	C:/My%20Web%20Sites/new/103.139.171.5_5001/play7493.html	(from http://103.139.171.5:5001/livetv.php)
11:44:34	4631/4631	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:35%20GMT	http://103.139.171.5:5001/play.php?c=Sony_MAX2	C:/My%20Web%20Sites/new/103.139.171.5_5001/play90cb.html	(from http://103.139.171.5:5001/livetv.php)
11:44:34	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:35%20GMT	http://103.139.171.5:5001/play.php?c=B4U_Movies	C:/My%20Web%20Sites/new/103.139.171.5_5001/play7bb6.html	(from http://103.139.171.5:5001/livetv.php)
11:44:34	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:35%20GMT	http://103.139.171.5:5001/play.php?c=Zee_Cinema	C:/My%20Web%20Sites/new/103.139.171.5_5001/playffa6.html	(from http://103.139.171.5:5001/livetv.php)
11:44:35	4631/4631	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:35%20GMT	http://103.139.171.5:5001/play.php?c=Enterr_10	C:/My%20Web%20Sites/new/103.139.171.5_5001/play1d38.html	(from http://103.139.171.5:5001/livetv.php)
11:44:35	4655/4655	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:36%20GMT	http://103.139.171.5:5001/play.php?c=Bhojpuri_Cinema	C:/My%20Web%20Sites/new/103.139.171.5_5001/playdcd0.html	(from http://103.139.171.5:5001/livetv.php)
11:44:35	4639/4639	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:36%20GMT	http://103.139.171.5:5001/play.php?c=Zee_Classic	C:/My%20Web%20Sites/new/103.139.171.5_5001/playaa06.html	(from http://103.139.171.5:5001/livetv.php)
11:44:35	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:36%20GMT	http://103.139.171.5:5001/play.php?c=Zee_Action	C:/My%20Web%20Sites/new/103.139.171.5_5001/play8893.html	(from http://103.139.171.5:5001/livetv.php)
11:44:36	4639/4639	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:37%20GMT	http://103.139.171.5:5001/play.php?c=NDTV_Profit	C:/My%20Web%20Sites/new/103.139.171.5_5001/playfd64.html	(from http://103.139.171.5:5001/livetv.php)
11:44:36	160074/160074	---M--	200	added ('OK')	audio/x-mpegurl	etag:%222714a-5e344d6de180a%22	http://103.139.171.5:5001/playlist.m3u	C:/My%20Web%20Sites/new/103.139.171.5_5001/playlist.m3u	(from http://103.139.171.5:5001/livetv.php)
11:44:36	4655/4655	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:37%20GMT	http://103.139.171.5:5001/play.php?c=CNBC_Bazaar_MNO	C:/My%20Web%20Sites/new/103.139.171.5_5001/play59db.html	(from http://103.139.171.5:5001/livetv.php)
11:44:36	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:37%20GMT	http://103.139.171.5:5001/play.php?c=CNBC_Awaaz	C:/My%20Web%20Sites/new/103.139.171.5_5001/play10c9.html	(from http://103.139.171.5:5001/livetv.php)
11:44:36	4659/4659	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:37%20GMT	http://103.139.171.5:5001/play.php?c=Magic_bricks_Now	C:/My%20Web%20Sites/new/103.139.171.5_5001/playd417.html	(from http://103.139.171.5:5001/livetv.php)
11:44:37	4607/4607	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:38%20GMT	http://103.139.171.5:5001/play.php?c=CNN	C:/My%20Web%20Sites/new/103.139.171.5_5001/playf943.html	(from http://103.139.171.5:5001/livetv.php)
11:44:37	4627/4627	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:38%20GMT	http://103.139.171.5:5001/play.php?c=CVR_News	C:/My%20Web%20Sites/new/103.139.171.5_5001/playaffd.html	(from http://103.139.171.5:5001/livetv.php)
11:44:37	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:38%20GMT	http://103.139.171.5:5001/play.php?c=AL_Jazeera	C:/My%20Web%20Sites/new/103.139.171.5_5001/play4788.html	(from http://103.139.171.5:5001/livetv.php)
11:44:38	4619/4619	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:39%20GMT	http://103.139.171.5:5001/play.php?c=News_X	C:/My%20Web%20Sites/new/103.139.171.5_5001/play37b7.html	(from http://103.139.171.5:5001/livetv.php)
11:44:38	4603/4603	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:39%20GMT	http://103.139.171.5:5001/play.php?c=dw	C:/My%20Web%20Sites/new/103.139.171.5_5001/playbaa9.html	(from http://103.139.171.5:5001/livetv.php)
11:44:38	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:39%20GMT	http://103.139.171.5:5001/play.php?c=NDTV_India	C:/My%20Web%20Sites/new/103.139.171.5_5001/play7788.html	(from http://103.139.171.5:5001/livetv.php)
11:44:38	4615/4615	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:39%20GMT	http://103.139.171.5:5001/play.php?c=IBN_7	C:/My%20Web%20Sites/new/103.139.171.5_5001/play1a93.html	(from http://103.139.171.5:5001/livetv.php)
11:44:39	4647/4647	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:40%20GMT	http://103.139.171.5:5001/play.php?c=Aaj_Tak_Delhi	C:/My%20Web%20Sites/new/103.139.171.5_5001/playab38.html	(from http://103.139.171.5:5001/livetv.php)
11:44:39	4651/4651	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:40%20GMT	http://103.139.171.5:5001/play.php?c=ABP_News_India	C:/My%20Web%20Sites/new/103.139.171.5_5001/play5088.html	(from http://103.139.171.5:5001/livetv.php)
11:44:39	4627/4627	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:40%20GMT	http://103.139.171.5:5001/play.php?c=India_TV	C:/My%20Web%20Sites/new/103.139.171.5_5001/playd8cf.html	(from http://103.139.171.5:5001/livetv.php)
11:44:39	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:40%20GMT	http://103.139.171.5:5001/play.php?c=India_news	C:/My%20Web%20Sites/new/103.139.171.5_5001/play1d33.html	(from http://103.139.171.5:5001/livetv.php)
11:44:40	4639/4639	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:40%20GMT	http://103.139.171.5:5001/play.php?c=News_Nation	C:/My%20Web%20Sites/new/103.139.171.5_5001/play8ecc.html	(from http://103.139.171.5:5001/livetv.php)
11:44:40	4623/4623	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:41%20GMT	http://103.139.171.5:5001/play.php?c=News_24	C:/My%20Web%20Sites/new/103.139.171.5_5001/playec78.html	(from http://103.139.171.5:5001/livetv.php)
11:44:40	4619/4619	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:41%20GMT	http://103.139.171.5:5001/play.php?c=Jan_TV	C:/My%20Web%20Sites/new/103.139.171.5_5001/playa2ae.html	(from http://103.139.171.5:5001/livetv.php)
11:44:40	4607/4607	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:41%20GMT	http://103.139.171.5:5001/play.php?c=Tez	C:/My%20Web%20Sites/new/103.139.171.5_5001/playd133.html	(from http://103.139.171.5:5001/livetv.php)
11:44:40	4619/4619	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:41%20GMT	http://103.139.171.5:5001/play.php?c=IBC-24	C:/My%20Web%20Sites/new/103.139.171.5_5001/playdaf4.html	(from http://103.139.171.5:5001/livetv.php)
11:44:41	4627/4627	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:42%20GMT	http://103.139.171.5:5001/play.php?c=Zee_News	C:/My%20Web%20Sites/new/103.139.171.5_5001/play7b34.html	(from http://103.139.171.5:5001/livetv.php)
11:44:41	4643/4643	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:42%20GMT	http://103.139.171.5:5001/play.php?c=Kashish_News	C:/My%20Web%20Sites/new/103.139.171.5_5001/playb7a5.html	(from http://103.139.171.5:5001/livetv.php)
11:44:41	4635/4635	---M--	200	added ('OK')	text/html	date:Fri,%2008%20Jul%202022%2006:14:42%20GMT	http://103.139.171.5:5001/play.php?c=Live_Today	C:/My%20Web%20Sites/new/103.139.171.5_5001/play27d1.html	(from http://103.139.171.5:5001/livetv.php)
